Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
kiNgg,LEV,Map_1_1Lotus,All,Omen,1.31,241,17,12,8,+5,85%,173,33%,1,2,-1
tex,LEV,Map_1_1Lotus,All,Killjoy,1.26,197,16,9,1,+7,85%,126,41%,1,2,-1
Demon1,LEV,Map_1_1Lotus,All,Raze,1.18,245,18,12,6,+6,75%,171,37%,1,3,-2
nataNk,LEV,Map_1_1Lotus,All,Fade,1.14,192,13,8,5,+5,90%,138,24%,1,3,-2
C0M,LEV,Map_1_1Lotus,All,Viper,1.11,195,14,11,3,+3,80%,134,22%,3,2,+1
aspas,MIBR,Map_1_1Lotus,All,Raze,1.24,260,16,15,2,+1,65%,176,18%,7,1,+6
cortezia,MIBR,Map_1_1Lotus,All,Cypher,0.85,222,15,16,0,-1,55%,144,36%,2,1,+1
nzr,MIBR,Map_1_1Lotus,All,Fade,0.52,107,8,16,0,-8,40%,78,16%,0,0,0
xenom,MIBR,Map_1_1Lotus,All,Omen,0.51,103,7,15,4,-8,60%,64,18%,1,3,-2
artzin,MIBR,Map_1_1Lotus,All,Breach,0.47,109,6,16,5,-10,45%,85,24%,2,2,0
kiNgg,LEV,Map_1_1Lotus,Attack,Omen,1.20,183,6,4,4,+2,100%,121,63%,1,0,+1
tex,LEV,Map_1_1Lotus,Attack,Killjoy,1.83,249,8,2,1,+6,88%,164,54%,1,0,+1
Demon1,LEV,Map_1_1Lotus,Attack,Raze,2.45,488,15,3,2,+12,88%,314,56%,1,0,+1
nataNk,LEV,Map_1_1Lotus,Attack,Fade,1.46,211,6,2,2,+4,100%,127,19%,1,1,0
C0M,LEV,Map_1_1Lotus,Attack,Viper,0.43,102,3,5,2,-2,63%,63,6%,1,2,-1
aspas,MIBR,Map_1_1Lotus,Attack,Raze,1.27,273,10,8,2,+2,83%,190,20%,6,1,+5
cortezia,MIBR,Map_1_1Lotus,Attack,Cypher,1.22,307,13,9,0,+4,75%,203,32%,2,0,+2
nzr,MIBR,Map_1_1Lotus,Attack,Fade,0.52,89,4,8,0,-4,33%,59,12%,0,0,0
xenom,MIBR,Map_1_1Lotus,Attack,Omen,0.66,91,4,7,4,-3,67%,56,6%,0,0,0
artzin,MIBR,Map_1_1Lotus,Attack,Breach,0.74,129,5,8,2,-3,58%,93,42%,1,1,0
kiNgg,LEV,Map_1_1Lotus,Defend,Omen,1.38,280,11,8,4,+3,75%,207,27%,0,2,-2
tex,LEV,Map_1_1Lotus,Defend,Killjoy,0.88,163,8,7,0,+1,83%,101,32%,0,2,-2
Demon1,LEV,Map_1_1Lotus,Defend,Raze,0.34,85,3,9,4,-6,67%,76,14%,0,3,-3
nataNk,LEV,Map_1_1Lotus,Defend,Fade,0.92,180,7,6,3,+1,83%,145,28%,0,2,-2
C0M,LEV,Map_1_1Lotus,Defend,Viper,1.56,258,11,6,1,+5,92%,182,29%,2,0,+2
aspas,MIBR,Map_1_1Lotus,Defend,Raze,1.19,241,6,7,0,-1,38%,154,15%,1,0,+1
cortezia,MIBR,Map_1_1Lotus,Defend,Cypher,0.31,95,2,7,0,-5,25%,56,50%,0,1,-1
nzr,MIBR,Map_1_1Lotus,Defend,Fade,0.52,136,4,8,0,-4,50%,108,21%,0,0,0
xenom,MIBR,Map_1_1Lotus,Defend,Omen,0.27,121,3,8,0,-5,50%,76,50%,1,3,-2
artzin,MIBR,Map_1_1Lotus,Defend,Breach,0.07,82,1,8,3,-7,25%,72,8%,1,1,0
